,d1,type,d2
11841,131,1,93
11842,131,0,289
11843,131,1,168
11844,131,0,2
11845,131,0,356
11846,131,1,68
11847,131,0,254
11848,131,0,258
11849,131,2,263
11850,131,0,120
11851,131,1,113
11852,131,4,260
11853,131,1,270
11854,131,27,311
11855,131,1,62
11856,131,0,137
11857,131,4,358
11858,131,1,265
11859,131,1,303
11860,131,6,89
11861,131,0,240
11862,131,1,243
11863,131,1,87
11864,131,1,17
11865,131,2,352
11866,131,4,320
11867,131,2,257
11868,131,0,78
11869,131,1,142
11870,131,2,326
11871,131,7,314
11872,131,0,195
11873,131,0,104
11874,131,3,208
11875,131,1,213
11876,131,0,20
11877,131,0,8
11878,131,1,9
11879,131,6,108
11880,131,1,244
11881,131,0,18
11882,131,2,242
11883,131,0,371
11884,131,1,350
11885,131,2,94
11886,131,0,291
11887,210,7,232
11888,210,2,25
11889,210,0,218
11890,210,1,226
11891,210,0,387
11892,210,0,334
11893,210,0,312
11894,210,1,376
11895,210,3,30
11896,210,0,333
11897,210,0,152
11898,210,2,206
11899,210,0,325
11900,210,4,196
11901,210,0,378
11902,210,1,178
11903,210,0,166
11904,210,0,227
11905,210,1,229
11906,210,1,322
11907,210,1,355
11908,210,0,221
11909,210,0,347
11910,210,0,3
11911,210,0,179
11912,210,0,48
11913,210,0,224
11914,210,0,182
11915,210,0,207
11916,210,6,163
11917,210,0,245
11918,210,0,174
11919,210,0,134
11920,210,1,161
11921,210,1,173
11922,210,3,317
11923,210,0,52
11924,210,0,338
11925,210,1,81
11926,210,1,24
11927,210,6,29
11928,210,1,280
11929,210,0,369
11930,210,1,354
11931,210,0,374
11932,210,1,45
11933,210,1,76
11934,210,1,21
11935,60,0,210
11936,364,0,210
11937,247,1,210
11938,143,0,210
11939,307,0,210
11940,101,1,210
11941,246,2,210
11942,189,0,210
11943,282,9,210
11944,51,1,210
11945,82,0,210
11946,266,0,210
11947,165,0,210
11948,357,1,210
11949,6,0,210
11950,122,0,210
11951,252,6,210
11952,186,0,210
11953,301,6,210
11954,33,2,210
11955,169,0,210
11956,210,0,107
11957,210,1,53
11958,210,0,304
11959,210,0,160
11960,210,2,167
11961,210,1,180
11962,210,0,19
11963,210,0,5
11964,210,1,249
11965,210,1,235
11966,210,1,13
11967,210,0,383
11968,210,0,28
11969,210,1,93
11970,210,0,168
11971,210,0,2
11972,210,0,356
11973,210,1,68
11974,210,0,254
11975,210,2,263
11976,210,0,120
11977,210,1,113
11978,210,1,270
11979,210,2,311
11980,210,0,137
11981,210,0,358
11982,210,6,89
11983,210,0,240
11984,210,1,243
11985,210,0,17
11986,210,0,57
11987,210,2,352
11988,210,0,257
11989,210,0,78
11990,210,1,142
11991,210,2,203
11992,210,0,195
11993,210,0,104
11994,210,3,208
11995,210,0,20
11996,210,0,9
11997,210,6,108
11998,210,0,18
11999,210,2,242
12000,210,0,371
12001,210,2,94
12002,210,0,291
12003,232,2,25
12004,232,0,218
12005,232,1,226
12006,232,1,387
12007,232,1,259
12008,232,0,312
12009,232,1,376
12010,232,3,30
12011,232,7,152
12012,232,2,206
12013,232,7,325
12014,232,1,178
12015,232,45,166
12016,232,1,229
12017,232,1,322
12018,232,0,355
12019,232,0,221
12020,232,7,347
12021,232,1,207
12022,232,6,163
12023,232,7,245
12024,232,1,155
12025,232,1,161
12026,232,1,173
12027,232,3,317
12028,232,1,70
12029,232,0,338
12030,232,1,81
12031,232,1,24
12032,232,6,29
12033,232,1,280
12034,232,1,369
12035,232,1,354
12036,232,1,45
12037,232,1,76
12038,232,1,21
12039,364,1,232
12040,247,1,232
12041,143,7,232
12042,307,1,232
12043,101,1,232
12044,189,7,232
12045,282,9,232
12046,233,1,232
12047,51,1,232
12048,357,1,232
12049,6,7,232
12050,122,1,232
12051,252,6,232
12052,186,1,232
12053,301,6,232
12054,107,7,232
12055,337,1,232
12056,53,1,232
12057,349,7,232
12058,304,0,232
12059,160,0,232
12060,167,2,232
12061,180,1,232
12062,19,7,232
12063,249,1,232
12064,235,1,232
12065,13,1,232
12066,383,1,232
12067,28,1,232
12068,356,1,232
12069,68,1,232
12070,254,7,232
12071,263,0,232
12072,120,1,232
12073,113,1,232
12074,270,1,232
12075,137,1,232
12076,358,7,232
12077,89,6,232
12078,240,1,232
12079,243,1,232
12080,352,2,232
12081,142,1,232
12082,326,7,232
12083,203,2,232
12084,195,1,232
12085,104,7,232
12086,208,3,232
12087,20,1,232
12088,9,1,232
12089,108,6,232
12090,255,7,232
12091,371,0,232
12092,94,2,232
12093,291,7,232
12094,25,2,217
12095,218,2,217
12096,334,2,217
12097,312,2,217
12098,217,3,30
12099,217,2,206
12100,217,2,299
12101,217,2,325
12102,217,2,342
12103,217,2,227
12104,217,2,1
12105,217,12,49
12106,217,2,271
12107,217,2,355
12108,217,2,221
12109,217,1,319
12110,217,2,182
12111,217,2,207
12112,217,2,55
12113,217,2,163
12114,217,2,245
12115,217,3,317
12116,217,2,338
12117,217,2,88
12118,217,2,114
12119,217,2,153
12120,217,2,219
12121,217,44,353
12122,217,2,21
12123,217,2,143
12124,217,2,307
12125,217,2,101
12126,217,44,246
12127,217,2,189
12128,217,9,282
12129,217,2,266
12130,217,44,300
12131,217,2,370
12132,217,2,6
12133,217,2,302
12134,217,2,33
12135,217,2,107
12136,217,2,236
12137,217,2,304
12138,217,2,160
12139,217,2,167
12140,217,2,31
12141,217,2,180
12142,217,2,19
12143,217,2,121
12144,217,2,298
12145,217,2,42
12146,217,2,28
12147,217,1,93
12148,217,2,2
12149,217,2,356
12150,217,2,258
12151,217,2,263
12152,217,2,120
12153,217,2,197
12154,217,2,260
12155,217,2,358
12156,217,2,352
12157,217,2,22
12158,217,2,142
12159,217,2,203
12160,217,3,208
12161,217,2,213
12162,217,2,9
12163,217,2,255
12164,217,2,371
12165,217,2,144
12166,217,2,94
12167,217,2,291
12168,25,2,218
12169,25,2,387
12170,25,2,334
12171,25,2,312
12172,25,2,344
12173,25,2,30
12174,25,2,333
12175,25,2,152
12176,25,2,206
12177,25,2,299
12178,25,2,196
12179,25,2,342
12180,25,1,178
12181,25,2,227
12182,25,2,229
12183,25,2,322
12184,25,2,1
12185,25,2,102
12186,25,2,49
12187,25,2,271
12188,25,2,355
12189,25,2,221
12190,25,2,332
12191,25,2,129
12192,25,2,319
12193,25,2,39
12194,25,2,3
12195,25,2,179
12196,25,2,48
12197,25,2,75
12198,25,1,182
12199,25,2,207
12200,25,2,55
12201,25,2,163
12202,25,2,245
12203,25,2,187
12204,25,1,155
12205,25,2,174
12206,25,2,317
12207,25,2,52
12208,25,2,70
12209,25,2,338
12210,25,2,105
12211,25,2,81
12212,25,2,292
12213,25,2,88
12214,25,2,285
12215,25,2,24
12216,25,2,29
12217,25,2,280
12218,25,2,369
12219,25,2,145
12220,25,2,114
12221,25,2,374
12222,25,2,153
12223,25,2,23
12224,25,2,76
12225,25,2,219
12226,25,2,353
12227,25,2,21
12228,25,2,176
12229,25,2,274
12230,25,2,247
12231,25,2,388
12232,25,2,143
12233,25,2,101
12234,25,2,177
12235,25,2,246
12236,25,0,189
12237,25,9,282
12238,25,2,327
12239,25,1,233
12240,25,2,82
12241,25,2,266
12242,25,2,300
12243,25,2,99
12244,25,2,370
12245,25,2,165
12246,25,2,357
12247,25,2,6
12248,25,2,122
12249,25,2,84
12250,25,1,127
12251,25,2,252
12252,25,2,302
12253,25,2,186
12254,25,2,33
12255,25,2,92
12256,25,2,100
12257,25,2,107
12258,25,2,66
12259,25,2,337
12260,25,1,248
12261,25,2,367
12262,25,1,53
12263,25,2,304
12264,25,2,160
12265,25,2,167
12266,25,2,31
12267,25,2,191
12268,25,2,180
12269,25,2,19
12270,25,1,5
12271,25,2,121
12272,25,2,298
12273,25,2,132
12274,25,2,359
12275,25,2,287
12276,25,2,235
12277,25,2,13
12278,25,17,383
12279,25,2,348
12280,25,2,118
12281,25,2,28
12282,25,2,93
12283,25,2,2
12284,25,2,356
12285,25,2,254
12286,25,2,258
12287,25,2,263
12288,25,2,44
12289,25,2,11
12290,25,2,197
12291,25,2,260
12292,25,2,237
12293,25,2,358
12294,25,2,240
12295,25,1,87
12296,25,2,59
12297,25,2,172
12298,25,1,352
12299,25,2,320
12300,25,2,257
12301,25,2,78
12302,25,2,22
12303,25,2,142
12304,25,2,326
12305,25,2,203
12306,25,2,104
12307,25,3,208
12308,25,2,8
12309,25,2,281
12310,25,2,9
12311,25,1,108
12312,25,2,225
12313,25,2,183
12314,25,2,18
12315,25,1,242
12316,25,2,371
12317,25,2,7
12318,25,2,94
12319,25,2,291
12320,218,0,387
12321,218,19,334
12322,218,2,312
12323,218,0,344
12324,30,3,218
12325,333,0,218
12326,152,0,218
12327,206,2,218
12328,299,0,218
12329,325,4,218
12330,196,0,218
12331,342,0,218
12332,178,11,218
12333,227,0,218
12334,229,0,218
12335,322,0,218
12336,1,0,218
12337,102,0,218
12338,49,12,218
12339,271,12,218
12340,355,2,218
12341,221,0,218
12342,347,0,218
12343,332,4,218
12344,129,0,218
12345,319,1,218
12346,39,2,218
12347,3,4,218
12348,179,2,218
12349,48,0,218
12350,75,0,218
12351,207,0,218
12352,163,2,218
12353,245,4,218
12354,187,0,218
12355,174,2,218
12356,317,3,218
12357,52,0,218
12358,70,2,218
12359,338,4,218
12360,105,0,218
12361,81,0,218
12362,292,0,218
12363,88,0,218
12364,285,0,218
12365,24,0,218
12366,29,0,218
12367,280,0,218
12368,369,0,218
12369,145,0,218
12370,114,0,218
12371,374,0,218
12372,153,2,218
12373,23,0,218
12374,45,4,218
12375,250,4,218
12376,76,0,218
12377,219,0,218
12378,353,0,218
12379,21,2,218
12380,176,0,218
12381,60,4,218
12382,364,0,218
12383,274,0,218
12384,247,0,218
12385,388,0,218
12386,143,4,218
12387,101,0,218
12388,177,0,218
12389,246,2,218
12390,189,0,218
12391,282,3,218
12392,327,0,218
12393,82,0,218
12394,266,0,218
12395,300,0,218
12396,99,0,218
12397,370,0,218
12398,165,4,218
12399,357,0,218
12400,6,4,218
12401,122,0,218
12402,84,0,218
12403,252,2,218
12404,302,0,218
12405,186,0,218
12406,301,4,218
12407,33,2,218
12408,92,0,218
12409,100,24,218
12410,218,0,107
12411,218,0,66
12412,218,0,337
12413,218,0,367
12414,218,0,53
12415,218,0,304
12416,218,2,160
12417,218,2,167
12418,218,0,31
12419,218,0,191
12420,218,0,180
12421,218,2,19
12422,218,11,5
12423,218,0,121
12424,218,0,298
12425,218,4,132
12426,218,0,359
12427,218,0,287
12428,218,0,235
12429,218,0,13
12430,218,4,42
12431,218,0,348
12432,218,0,118
12433,218,0,28
12434,218,1,93
12435,218,0,2
12436,218,0,356
12437,218,0,254
12438,218,0,258
12439,218,2,263
12440,218,0,44
12441,218,0,194
12442,218,4,120
12443,218,0,11
12444,218,0,197
12445,218,0,260
12446,218,0,237
12447,218,4,358
12448,218,4,89
12449,218,0,240
12450,218,11,87
12451,218,0,59
12452,218,0,172
12453,218,4,57
12454,218,11,352
12455,218,0,320
12456,218,0,257
12457,218,0,78
12458,218,0,22
12459,218,0,142
12460,218,0,326
12461,218,0,104
12462,218,3,208
12463,218,0,8
12464,218,0,281
12465,218,0,9
12466,218,0,225
12467,218,0,183
12468,218,0,18
12469,218,11,242
12470,218,2,371
12471,218,0,7
12472,218,2,94
12473,218,0,291
12474,226,1,387
12475,226,1,376
12476,226,1,325
12477,226,1,178
12478,226,30,166
12479,226,1,229
12480,226,1,322
12481,226,1,347
12482,226,1,207
12483,226,6,163
12484,226,1,161
12485,226,1,173
12486,226,1,81
12487,226,1,24
12488,226,6,29
12489,226,1,280
12490,226,1,369
12491,226,1,354
12492,226,1,45
12493,226,1,76
12494,226,1,21
12495,226,1,364
12496,226,1,247
12497,226,1,143
12498,226,1,307
12499,226,1,101
12500,226,1,189
12501,226,1,282
12502,226,1,51
12503,226,1,357
12504,226,1,6
12505,226,1,122
12506,226,6,252
12507,226,1,186
12508,226,6,301
12509,226,1,107
12510,226,1,53
12511,226,1,180
12512,226,1,249
12513,226,1,235
12514,226,1,13
12515,226,1,383
12516,226,1,28
12517,226,1,356
12518,226,1,68
12519,226,1,120
12520,226,1,113
12521,226,1,270
12522,226,1,137
12523,226,1,358
12524,226,6,89
12525,226,1,240
12526,226,1,243
12527,226,1,142
12528,226,1,9
12529,226,6,108
12530,226,1,371
12531,387,0,312
12532,387,1,376
12533,387,3,30
12534,387,0,152
12535,387,2,206
12536,387,1,325
12537,387,8,178
12538,387,1,227
12539,387,1,229
12540,387,1,322
12541,387,8,355
12542,387,0,221
12543,387,0,347
12544,387,1,329
12545,387,18,3
12546,387,1,207
12547,387,6,163
12548,387,0,245
12549,387,8,67
12550,387,1,174
12551,387,1,161
12552,387,1,173
12553,387,3,317
12554,387,8,313
12555,387,0,338
12556,387,1,81
12557,387,1,24
12558,387,6,29
12559,387,1,280
12560,387,1,369
12561,387,8,354
12562,387,1,45
12563,387,1,76
12564,387,1,21
12565,387,1,364
12566,387,1,247
12567,387,1,143
12568,387,1,307
12569,387,1,101
12570,387,1,189
12571,387,9,282
12572,387,1,140
12573,387,1,51
12574,387,18,165
12575,387,8,309
12576,387,8,357
12577,387,0,6
12578,387,1,122
12579,387,6,252
12580,387,1,186
12581,387,6,301
12582,387,1,107
12583,387,1,53
12584,387,2,372
12585,387,0,349
12586,387,0,304
12587,387,0,160
12588,387,2,167
12589,387,1,180
12590,387,0,19
12591,387,1,249
12592,387,1,235
12593,387,1,13
12594,387,1,383
12595,387,27,118
12596,387,0,28
12597,387,2,154
12598,387,0,289
12599,387,1,356
12600,387,1,68
12601,387,1,254
12602,387,0,263
12603,387,1,120
12604,387,1,113
12605,387,1,270
12606,387,1,137
12607,387,1,358
12608,387,6,89
12609,387,1,240
12610,387,1,243
12611,387,1,17
12612,387,1,57
12613,387,0,352
12614,387,0,257
12615,387,1,142
12616,387,48,288
12617,387,0,326
12618,387,2,203
12619,387,18,195
12620,387,0,104
12621,387,3,208
12622,387,18,20
12623,387,1,9
12624,387,6,108
12625,387,1,244
12626,387,0,371
12627,387,2,94
12628,387,0,291
12629,259,1,152
12630,259,7,171
12631,259,1,229
12632,259,7,48
12633,259,33,163
12634,259,1,369
12635,259,1,21
12636,259,7,82
12637,259,1,252
12638,259,1,186
12639,259,2,337
12640,259,7,372
12641,259,7,194
12642,259,7,260
12643,259,7,47
12644,259,1,358
12645,259,7,57
12646,259,42,78
12647,259,7,195
12648,259,1,104
12649,259,1,9
12650,259,33,108
12651,259,7,144
12652,334,19,344
12653,30,3,334
12654,328,19,334
12655,152,0,334
12656,206,19,334
12657,299,19,334
12658,139,19,334
12659,325,0,334
12660,342,19,334
12661,102,19,334
12662,63,19,334
12663,49,12,334
12664,271,12,334
12665,355,1,334
12666,221,0,334
12667,347,0,334
12668,319,19,334
12669,245,0,334
12670,222,19,334
12671,317,3,334
12672,109,19,334
12673,338,0,334
12674,105,0,334
12675,88,19,334
12676,114,19,334
12677,153,2,334
12678,23,19,334
12679,219,0,334
12680,115,19,334
12681,214,19,334
12682,143,0,334
12683,177,19,334
12684,246,2,334
12685,189,0,334
12686,282,9,334
12687,327,19,334
12688,266,19,334
12689,297,19,334
12690,300,0,334
12691,6,0,334
12692,15,19,334
12693,33,2,334
12694,169,19,334
12695,100,19,334
12696,107,0,334
12697,66,19,334
12698,248,0,334
12699,367,19,334
12700,372,1,334
12701,349,0,334
12702,304,0,334
12703,160,0,334
12704,167,2,334
12705,191,19,334
12706,19,0,334
12707,298,19,334
12708,321,1,334
12709,132,19,334
12710,287,19,334
12711,42,19,334
12712,154,1,334
12713,93,1,334
12714,289,0,334
12715,80,19,334
12716,168,19,334
12717,254,0,334
12718,258,0,334
12719,263,2,334
12720,197,19,334
12721,62,19,334
12722,358,0,334
12723,303,19,334
12724,89,0,334
12725,59,19,334
12726,172,19,334
12727,352,0,334
12728,326,19,334
12729,203,2,334
12730,279,19,334
12731,104,0,334
12732,208,3,334
12733,213,19,334
12734,20,0,334
12735,8,0,334
12736,371,0,334
12737,350,19,334
12738,94,2,334
12739,291,0,334
12740,344,0,312
12741,30,3,312
12742,151,47,312
12743,333,0,312
12744,152,0,312
12745,206,2,312
12746,299,22,312
12747,196,0,312
12748,342,3,312
12749,227,0,312
12750,229,0,312
12751,322,0,312
12752,1,22,312
12753,102,0,312
12754,283,22,312
12755,49,0,312
12756,271,2,312
12757,355,1,312
12758,221,0,312
12759,347,0,312
12760,332,0,312
12761,129,0,312
12762,319,0,312
12763,39,2,312
12764,3,0,312
12765,179,2,312
12766,48,0,312
12767,224,0,312
12768,75,0,312
12769,207,0,312
12770,163,2,312
12771,245,2,312
12772,187,0,312
12773,90,0,312
12774,155,14,312
12775,174,2,312
12776,317,3,312
12777,52,0,312
12778,109,22,312
12779,70,35,312
12780,338,0,312
12781,105,0,312
12782,81,0,312
12783,292,0,312
12784,88,0,312
12785,285,0,312
12786,24,0,312
12787,29,0,312
12788,280,0,312
12789,369,0,312
12790,351,22,312
12791,145,0,312
12792,114,0,312
12793,374,22,312
12794,153,2,312
12795,23,0,312
12796,37,2,312
12797,76,0,312
12798,219,0,312
12799,353,22,312
12800,21,2,312
12801,312,0,176
12802,312,0,364
12803,312,0,274
12804,312,0,247
12805,312,0,388
12806,312,0,143
12807,312,0,101
12808,312,22,379
12809,312,0,177
12810,312,2,246
12811,312,0,189
12812,312,3,282
12813,312,0,327
12814,312,1,233
12815,312,14,51
12816,312,0,82
12817,312,0,266
12818,312,22,300
12819,312,0,36
12820,312,0,190
12821,312,0,99
12822,312,7,370
12823,312,0,165
12824,312,3,212
12825,312,0,357
12826,312,0,6
12827,312,0,122
12828,312,0,84
12829,312,2,252
12830,312,0,302
12831,312,0,186
12832,312,2,33
12833,312,22,0
12834,312,0,92
12835,312,22,169
12836,312,24,100
12837,107,0,312
12838,66,0,312
12839,337,0,312
12840,236,22,312
12841,248,35,312
12842,367,0,312
12843,372,2,312
12844,304,0,312
12845,160,0,312
12846,167,2,312
12847,31,0,312
12848,191,0,312
12849,180,0,312
12850,19,0,312
12851,86,22,312
12852,249,14,312
12853,121,0,312
12854,298,0,312
12855,321,1,312
12856,132,0,312
12857,359,2,312
12858,287,0,312
12859,235,0,312
12860,13,0,312
12861,348,0,312
12862,118,0,312
12863,28,0,312
12864,154,3,312
12865,93,1,312
12866,2,0,312
12867,356,0,312
12868,254,0,312
12869,16,22,312
12870,258,0,312
12871,263,2,312
12872,345,22,312
12873,44,0,312
12874,11,0,312
12875,197,0,312
12876,260,0,312
12877,270,0,312
12878,237,22,312
12879,128,0,312
12880,358,0,312
12881,303,2,312
12882,240,0,312
12883,243,14,312
12884,59,2,312
12885,172,47,312
12886,57,43,312
12887,352,2,312
12888,320,0,312
12889,257,0,312
12890,78,0,312
12891,22,0,312
12892,142,0,312
12893,326,0,312
12894,203,2,312
12895,279,0,312
12896,104,0,312
12897,208,3,312
12898,213,2,312
12899,20,0,312
12900,8,3,312
12901,281,0,312
12902,9,0,312
12903,225,0,312
12904,106,22,312
12905,183,0,312
12906,295,22,312
12907,18,0,312
12908,371,0,312
12909,7,0,312
12910,94,2,312
12911,291,0,312
12912,325,1,376
12913,178,1,376
12914,166,30,376
12915,229,1,376
12916,322,1,376
12917,347,1,376
12918,207,1,376
12919,163,6,376
12920,161,1,376
12921,173,1,376
12922,81,1,376
12923,24,1,376
12924,29,6,376
12925,280,1,376
12926,369,1,376
12927,354,1,376
12928,45,1,376
12929,76,1,376
12930,21,1,376
12931,364,1,376
12932,247,1,376
12933,143,7,376
12934,307,1,376
12935,101,1,376
12936,189,7,376
12937,282,1,376
12938,51,1,376
12939,357,1,376
12940,6,1,376
12941,122,1,376
12942,252,6,376
12943,186,1,376
12944,301,6,376
12945,107,1,376
12946,53,1,376
12947,180,1,376
12948,249,1,376
12949,235,1,376
12950,13,1,376
12951,383,1,376
12952,28,1,376
12953,356,1,376
12954,68,1,376
12955,120,1,376
12956,113,1,376
12957,270,1,376
12958,137,1,376
12959,358,1,376
12960,89,6,376
12961,240,1,376
12962,243,1,376
12963,142,1,376
12964,195,42,376
12965,20,42,376
12966,9,1,376
12967,108,6,376
12968,371,7,376
12969,231,7,207
12970,231,7,52
12971,231,7,105
12972,231,1,29
12973,231,7,250
12974,231,7,121
12975,344,3,30
12976,344,2,206
12977,344,12,49
12978,344,12,271
12979,344,0,355
12980,344,0,221
12981,344,1,319
12982,344,0,245
12983,344,3,317
12984,344,0,338
12985,344,0,189
12986,344,9,282
12987,344,0,304
12988,344,0,160
12989,344,2,167
12990,344,0,19
12991,344,1,321
12992,344,0,263
12993,344,2,203
12994,344,3,208
12995,344,0,371
12996,344,2,94
12997,30,3,333
12998,30,3,152
12999,30,3,206
13000,30,3,299
13001,30,3,325
13002,30,3,196
13003,30,3,342
13004,30,3,227
13005,30,3,229
13006,30,3,322
13007,30,3,1
13008,30,3,102
13009,30,3,63
13010,30,3,49
13011,30,3,271
13012,30,3,355
13013,30,3,221
13014,30,3,347
13015,30,3,332
13016,30,3,129
13017,30,3,319
13018,30,3,39
13019,30,3,3
13020,30,3,179
13021,30,3,48
13022,30,3,224
13023,30,3,75
13024,30,3,182
13025,30,3,207
13026,30,3,55
13027,30,3,163
13028,30,3,245
13029,30,3,187
13030,30,3,174
13031,30,3,103
13032,30,3,317
13033,30,3,52
13034,30,3,70
13035,30,3,338
13036,30,3,105
13037,30,3,81
13038,30,3,292
13039,30,3,88
13040,30,3,285
13041,30,3,24
13042,30,3,29
13043,30,3,280
13044,30,3,369
13045,30,3,351
13046,30,3,145
13047,30,3,114
13048,30,3,374
13049,30,3,153
13050,30,3,23
13051,30,3,250
13052,30,3,76
13053,30,3,219
13054,30,3,353
13055,30,3,21
13056,30,3,176
13057,30,4,60
13058,30,3,364
13059,30,3,274
13060,30,3,247
13061,30,3,388
13062,30,3,214
13063,30,3,143
13064,30,3,101
13065,30,3,379
13066,30,3,177
13067,30,3,246
13068,30,0,189
13069,30,3,282
13070,30,3,327
13071,30,3,82
13072,30,3,266
13073,30,3,300
13074,30,3,130
13075,30,3,36
13076,30,3,190
13077,30,3,99
13078,30,3,370
13079,30,3,165
13080,30,3,357
13081,30,3,6
13082,30,3,122
13083,30,3,84
13084,30,3,252
13085,30,3,302
13086,30,3,186
13087,30,3,33
13088,30,3,0
13089,30,3,92
13090,30,3,169
13091,30,3,100
13092,30,3,107
13093,30,3,66
13094,30,3,337
13095,30,3,236
13096,30,3,248
13097,30,3,367
13098,30,3,53
13099,30,3,304
13100,30,3,160
13101,30,3,167
13102,30,3,31
13103,30,3,191
13104,30,3,180
13105,30,3,19
13106,30,3,86
13107,30,3,121
13108,30,3,298
13109,30,3,321
13110,30,3,132
13111,30,3,359
13112,30,3,287
13113,30,3,235
13114,30,3,13
13115,30,4,42
13116,30,3,348
13117,30,3,118
13118,30,3,28
13119,30,7,154
13120,30,3,93
13121,30,3,2
13122,30,3,356
13123,30,3,254
13124,30,3,16
13125,30,3,258
13126,30,3,263
13127,30,3,345
13128,30,3,44
13129,30,3,194
13130,30,3,11
13131,30,3,197
13132,30,3,260
13133,30,3,270
13134,30,3,237
13135,30,3,128
13136,30,3,358
13137,30,3,240
13138,30,3,243
13139,30,3,59
13140,30,3,172
13141,30,3,352
13142,30,3,320
13143,30,3,257
13144,30,3,78
13145,30,3,22
13146,30,3,142
13147,30,3,326
13148,30,2,203
13149,30,7,314
13150,30,3,104
13151,30,3,208
13152,30,3,20
13153,30,3,8
13154,30,3,281
13155,30,3,9
13156,30,3,225
13157,30,3,183
13158,30,3,295
13159,30,3,18
13160,30,3,371
13161,30,3,7
13162,30,3,94
13163,30,3,291
13164,328,12,49
13165,328,12,271
13166,328,1,319
13167,328,0,189
13168,328,0,349
13169,328,1,321
13170,328,0,28
13171,328,0,289
13172,328,0,257
13173,328,0,326
13174,151,36,342
13175,151,1,355
13176,151,36,285
13177,151,36,274
13178,151,36,388
13179,151,50,246
13180,151,7,36
13181,151,7,190
13182,151,7,99
13183,151,7,370
13184,151,36,302
13185,151,2,33
13186,151,7,154
13187,151,1,93
13188,151,50,263
13189,151,36,59
13190,151,7,314
13191,151,7,18
13192,333,0,152
13193,333,2,206
13194,333,0,325
13195,333,1,178
13196,333,10,283
13197,333,0,355
13198,333,0,221
13199,333,0,347
13200,333,1,182
13201,333,0,245
13202,333,1,155
13203,333,10,222
13204,333,3,317
13205,333,1,70
13206,333,0,338
13207,333,1,219
13208,333,0,115
13209,333,0,214
13210,333,0,143
13211,333,0,246
13212,333,0,189
13213,333,9,282
13214,333,1,233
13215,333,0,300
13216,333,1,357
13217,333,0,6
13218,333,1,122
13219,333,1,127
13220,333,0,107
13221,333,1,337
13222,333,0,248
13223,333,1,53
13224,333,0,349
13225,333,0,304
13226,333,0,160
13227,333,2,167
13228,333,0,19
13229,333,1,5
13230,333,0,321
13231,333,1,359
13232,333,1,235
13233,333,17,383
13234,333,10,42
13235,333,0,28
13236,333,0,289
13237,333,0,254
13238,333,0,258
13239,333,0,263
13240,333,0,358
13241,333,0,89
13242,333,1,87
13243,333,10,172
13244,333,0,352
13245,333,0,257
13246,333,0,326
13247,333,2,203
13248,333,10,195
13249,333,0,104
13250,333,3,208
13251,333,10,20
13252,333,1,9
13253,333,1,108
13254,333,1,242
13255,333,0,371
13256,333,2,94
13257,333,0,291
13258,152,2,206
13259,152,7,171
13260,152,0,325
13261,152,0,196
13262,152,0,378
13263,152,0,166
13264,152,0,227
13265,152,1,229
13266,152,0,355
13267,152,0,221
13268,152,0,347
13269,152,0,3
13270,152,0,179
13271,152,7,48
13272,152,0,224
13273,152,0,182
13274,152,0,207
13275,152,33,163
13276,152,0,245
13277,152,0,174
13278,152,0,134
13279,152,3,317
13280,152,0,52
13281,152,0,338
13282,152,0,369
13283,152,0,374
13284,152,1,21
13285,60,0,152
13286,364,0,152
13287,143,0,152
13288,307,0,152
13289,246,0,152
13290,189,0,152
13291,282,9,152
13292,82,7,152
13293,266,0,152
13294,165,0,152
13295,6,0,152
13296,122,0,152
13297,252,0,152
13298,186,0,152
13299,33,0,152
13300,169,0,152
13301,107,0,152
13302,337,2,152
13303,372,7,152
13304,349,0,152
13305,304,0,152
13306,160,0,152
13307,167,2,152
13308,19,0,152
13309,5,0,152
13310,383,0,152
13311,28,0,152
13312,93,0,152
13313,168,0,152
13314,2,0,152
13315,356,0,152
13316,254,0,152
13317,263,0,152
13318,194,7,152
13319,120,0,152
13320,260,7,152
13321,47,7,152
13322,311,0,152
13323,137,0,152
13324,358,0,152
13325,89,0,152
13326,240,0,152
13327,17,0,152
13328,57,0,152
13329,352,2,152
13330,257,0,152
13331,78,42,152
13332,326,0,152
13333,203,2,152
13334,195,7,152
13335,104,1,152
13336,208,3,152
13337,20,0,152
13338,9,0,152
13339,108,33,152
13340,18,0,152
13341,242,2,152
13342,371,0,152
13343,144,7,152
13344,94,2,152
13345,291,0,152
13346,299,2,206
13347,196,2,206
13348,342,3,206
13349,227,2,206
13350,229,2,206
13351,322,2,206
13352,1,2,206
13353,102,2,206
13354,49,2,206
13355,271,2,206
13356,355,2,206
13357,221,2,206
13358,332,2,206
13359,129,2,206
13360,319,2,206
13361,39,2,206
13362,3,2,206
13363,179,2,206
13364,48,2,206
13365,75,2,206
13366,207,49,206
13367,55,2,206
13368,163,2,206
13369,245,2,206
13370,187,2,206
13371,174,2,206
13372,103,2,206
13373,317,3,206
13374,52,49,206
13375,70,2,206
13376,338,2,206
13377,105,3,206
13378,81,2,206
13379,292,2,206
13380,88,2,206
13381,285,2,206
13382,24,2,206
13383,29,2,206
13384,280,2,206
13385,369,2,206
13386,145,2,206
13387,114,2,206
13388,374,2,206
13389,153,2,206
13390,23,2,206
13391,250,49,206
13392,76,2,206
13393,219,2,206
13394,353,2,206
