,d1,type,d2
15684,217,6,503
15685,217,2,528
15686,217,2,326
15687,217,2,46
15688,217,2,372
15689,217,2,272
15690,217,12,371
15691,129,2,217
15692,308,2,217
15693,78,2,217
15694,220,2,217
15695,545,2,217
15696,32,2,217
15697,368,2,217
15698,115,2,217
15699,549,2,217
15700,252,2,217
15701,481,2,217
15702,240,6,217
15703,267,2,217
15704,5,2,217
15705,63,2,217
15706,126,2,217
15707,54,2,217
15708,284,2,217
15709,552,2,217
15710,419,2,217
15711,565,2,217
15712,315,2,217
15713,114,2,217
15714,293,2,217
15715,211,13,217
15716,566,2,217
15717,185,2,217
15718,199,2,217
15719,174,2,217
15720,176,2,217
15721,376,2,217
15722,410,2,217
15723,22,2,217
15724,222,2,217
15725,221,6,217
15726,525,2,217
15727,89,2,217
15728,201,2,217
15729,165,2,217
15730,504,2,217
15731,235,4,217
15732,305,2,217
15733,205,2,217
15734,358,2,217
15735,311,2,217
15736,99,2,217
15737,556,2,217
15738,397,2,217
15739,226,2,217
15740,58,2,217
15741,484,3,217
15742,251,2,217
15743,282,2,217
15744,218,2,217
15745,333,2,217
15746,44,6,217
15747,362,2,217
15748,167,2,217
15749,147,2,217
15750,278,2,217
15751,160,2,217
15752,233,2,217
15753,383,2,217
15754,175,2,217
15755,112,2,217
15756,7,6,217
15757,238,2,217
15758,243,13,217
15759,255,1,217
15760,29,2,217
15761,458,2,217
15762,35,6,217
15763,107,13,217
15764,514,2,217
15765,435,2,217
15766,562,2,217
15767,30,2,217
15768,61,2,217
15769,413,2,217
15770,534,4,217
15771,357,2,217
15772,550,2,217
15773,471,4,217
15774,13,3,217
15775,138,2,217
15776,329,2,217
15777,316,2,217
15778,509,2,217
15779,41,2,217
15780,144,2,217
15781,136,2,217
15782,151,2,217
15783,38,2,217
15784,398,2,217
15785,401,13,217
15786,215,2,217
15787,260,2,217
15788,400,2,217
15789,351,2,217
15790,289,2,172
15791,364,2,172
15792,224,2,172
15793,446,2,172
15794,52,2,172
15795,558,2,172
15796,399,2,172
15797,91,2,172
15798,421,2,172
15799,97,2,172
15800,288,2,172
15801,256,2,172
15802,366,2,172
15803,523,2,172
15804,429,2,172
15805,20,2,172
15806,324,0,172
15807,569,2,172
15808,124,2,172
15809,9,2,172
15810,456,2,172
15811,250,3,172
15812,465,2,172
15813,36,2,172
15814,161,2,172
15815,463,2,172
15816,516,2,172
15817,352,2,172
15818,328,2,172
15819,120,2,172
15820,439,2,172
15821,290,2,172
15822,262,2,172
15823,203,2,172
15824,416,2,172
15825,441,2,172
15826,557,2,172
15827,389,2,172
15828,332,2,172
15829,25,3,172
15830,79,2,172
15831,121,2,172
15832,234,2,172
15833,94,1,172
15834,60,2,172
15835,498,2,172
15836,213,2,172
15837,127,2,172
15838,319,2,172
15839,230,2,172
15840,237,2,172
15841,105,12,172
15842,172,2,420
15843,172,2,8
15844,172,2,55
15845,172,2,146
15846,172,3,143
15847,172,2,142
15848,172,2,48
15849,172,2,27
15850,172,2,40
15851,172,2,407
15852,172,2,528
15853,172,2,272
15854,172,2,371
15855,172,2,129
15856,172,2,549
15857,172,2,252
15858,172,2,481
15859,172,2,64
15860,172,2,63
15861,172,2,126
15862,172,2,54
15863,172,2,565
15864,172,2,114
15865,172,2,566
15866,172,2,185
15867,172,2,176
15868,172,2,221
15869,172,2,223
15870,172,2,504
15871,172,2,235
15872,172,1,305
15873,172,2,205
15874,172,2,59
15875,172,2,311
15876,172,2,397
15877,172,2,226
15878,172,2,58
15879,172,2,484
15880,172,2,282
15881,172,2,160
15882,172,2,340
15883,172,2,112
15884,172,2,242
15885,172,2,70
15886,172,2,255
15887,172,2,29
15888,172,2,107
15889,172,2,514
15890,172,2,307
15891,172,2,30
15892,172,2,61
15893,172,2,442
15894,172,2,550
15895,172,3,13
15896,172,2,102
15897,172,2,329
15898,172,2,215
15899,172,2,400
15900,172,2,351
15901,171,0,18
15902,171,0,347
15903,171,0,437
15904,171,0,446
15905,171,0,327
15906,171,0,106
15907,171,0,399
15908,171,0,91
15909,171,0,133
15910,171,0,256
15911,171,0,366
15912,171,0,523
15913,171,2,429
15914,171,0,569
15915,171,0,9
15916,171,3,250
15917,171,0,325
15918,171,2,465
15919,171,1,77
15920,171,0,161
15921,171,0,120
15922,171,0,439
15923,171,0,406
15924,171,1,354
15925,171,0,318
15926,171,0,203
15927,171,0,416
15928,171,0,104
15929,171,0,543
15930,171,3,25
15931,171,0,60
15932,171,0,420
15933,171,0,146
15934,171,8,143
15935,171,1,370
15936,171,0,48
15937,171,0,129
15938,171,0,78
15939,171,2,481
15940,171,1,303
15941,171,0,64
15942,171,0,63
15943,171,0,126
15944,171,2,54
15945,171,0,114
15946,171,1,211
15947,171,0,99
15948,171,2,397
15949,171,0,58
15950,171,8,484
15951,171,1,425
15952,171,1,160
15953,171,1,19
15954,171,0,112
15955,171,0,7
15956,171,1,35
15957,171,0,107
15958,171,0,413
15959,171,2,442
15960,171,1,270
15961,171,0,357
15962,171,3,13
15963,171,1,401
15964,171,0,215
15965,171,1,444
15966,171,2,400
15967,171,0,351
15968,258,0,399
15969,258,0,91
15970,258,4,276
15971,258,0,256
15972,258,2,429
15973,258,0,569
15974,258,0,9
15975,258,3,250
15976,258,2,465
15977,258,4,328
15978,258,0,120
15979,258,0,439
15980,258,0,203
15981,258,0,416
15982,258,3,25
15983,258,0,60
15984,258,4,14
15985,258,4,533
15986,258,4,464
15987,258,4,103
15988,258,4,321
15989,258,4,47
15990,258,4,346
15991,258,0,146
15992,258,8,143
15993,258,4,275
15994,258,0,129
15995,258,2,481
15996,258,0,63
15997,258,0,126
15998,258,2,54
15999,258,0,114
16000,258,2,397
16001,258,0,58
16002,258,8,484
16003,258,4,175
16004,258,2,442
16005,258,3,13
16006,258,0,215
16007,258,2,400
16008,289,0,296
16009,289,0,437
16010,289,2,224
16011,289,0,446
16012,289,0,558
16013,289,2,106
16014,289,0,399
16015,289,0,133
16016,289,38,379
16017,288,0,289
16018,256,0,289
16019,366,1,289
16020,122,4,289
16021,124,0,289
16022,9,2,289
16023,250,3,289
16024,161,0,289
16025,214,0,289
16026,426,0,289
16027,352,0,289
16028,195,0,289
16029,73,11,289
16030,120,1,289
16031,439,0,289
16032,406,0,289
16033,87,0,289
16034,62,0,289
16035,49,0,289
16036,209,0,289
16037,461,0,289
16038,332,0,289
16039,121,1,289
16040,234,1,289
16041,84,0,289
16042,264,0,289
16043,72,0,289
16044,14,0,289
16045,533,0,289
16046,299,0,289
16047,464,0,289
16048,150,0,289
16049,103,0,289
16050,498,1,289
16051,98,0,289
16052,353,0,289
16053,86,2,289
16054,173,0,289
16055,420,0,289
16056,159,0,289
16057,55,2,289
16058,146,0,289
16059,408,0,289
16060,143,0,289
16061,275,0,289
16062,56,0,289
16063,486,0,289
16064,560,0,289
16065,0,0,289
16066,142,0,289
16067,501,0,289
16068,48,0,289
16069,101,0,289
16070,528,2,289
16071,326,0,289
16072,272,0,289
16073,129,0,289
16074,78,0,289
16075,368,0,289
16076,64,0,289
16077,315,0,289
16078,114,0,289
16079,566,0,289
16080,185,0,289
16081,89,0,289
16082,305,1,289
16083,409,0,289
16084,99,0,289
16085,58,2,289
16086,484,3,289
16087,251,0,289
16088,333,0,289
16089,233,0,289
16090,57,0,289
16091,430,43,289
16092,112,0,289
16093,297,0,289
16094,255,1,289
16095,417,0,289
16096,107,0,289
16097,138,0,289
16098,329,0,289
16099,144,0,289
16100,351,0,289
16101,300,1,287
16102,347,1,287
16103,364,1,287
16104,292,1,287
16105,106,1,287
16106,91,1,287
16107,133,1,287
16108,157,1,287
16109,392,1,287
16110,530,1,287
16111,366,1,287
16112,523,1,287
16113,470,1,287
16114,186,1,287
16115,109,1,287
16116,349,1,287
16117,17,1,287
16118,161,1,287
16119,487,1,287
16120,182,1,287
16121,499,1,287
16122,516,1,287
16123,352,1,287
16124,406,1,287
16125,49,1,287
16126,66,5,287
16127,209,5,287
16128,104,1,287
16129,200,1,287
16130,156,1,287
16131,84,1,287
16132,68,1,287
16133,345,1,287
16134,498,5,287
16135,184,1,287
16136,521,1,287
16137,459,1,287
16138,98,1,287
16139,189,1,287
16140,568,1,287
16141,227,1,287
16142,237,1,287
16143,50,1,287
16144,86,1,287
16145,170,1,287
16146,173,1,287
16147,420,1,287
16148,135,1,287
16149,96,1,287
16150,39,1,287
16151,8,1,287
16152,146,1,287
16153,143,1,287
16154,522,1,287
16155,390,1,287
16156,510,1,287
16157,501,1,287
16158,48,1,287
16159,512,1,287
16160,101,1,287
16161,377,5,287
16162,291,1,287
16163,503,5,287
16164,371,1,287
16165,78,1,287
16166,240,1,287
16167,419,1,287
16168,565,1,287
16169,315,1,287
16170,535,1,287
16171,22,1,287
16172,222,1,287
16173,304,1,287
16174,525,1,287
16175,89,1,287
16176,504,1,287
16177,311,1,287
16178,83,1,287
16179,282,1,287
16180,44,1,287
16181,309,1,287
16182,233,1,287
16183,382,1,287
16184,57,1,287
16185,16,1,287
16186,112,1,287
16187,7,5,287
16188,238,1,287
16189,297,1,287
16190,417,1,287
16191,61,1,287
16192,550,5,287
16193,509,1,287
16194,162,5,287
16195,215,1,287
16196,300,0,18
16197,347,6,18
16198,364,0,18
16199,437,0,18
16200,163,1,18
16201,224,0,18
16202,446,0,18
16203,327,0,18
16204,313,0,18
16205,52,6,18
16206,558,6,18
16207,106,6,18
16208,399,0,18
16209,91,0,18
16210,480,0,18
16211,505,1,18
16212,266,1,18
16213,133,0,18
16214,392,0,18
16215,256,0,18
16216,366,6,18
16217,523,0,18
16218,470,4,18
16219,386,2,18
16220,429,2,18
16221,20,1,18
16222,324,0,18
16223,569,6,18
16224,109,0,18
16225,124,0,18
16226,9,31,18
16227,281,12,18
16228,18,3,250
16229,18,0,526
16230,18,0,325
16231,18,2,465
16232,18,19,36
16233,18,0,257
16234,18,0,161
16235,18,1,208
16236,18,6,554
16237,18,1,463
16238,18,0,117
16239,18,0,279
16240,18,1,497
16241,18,0,194
16242,18,0,140
16243,18,0,426
16244,18,1,195
16245,18,11,73
16246,18,3,45
16247,18,1,412
16248,18,2,130
16249,18,2,108
16250,18,0,120
16251,18,0,439
16252,18,4,202
16253,18,0,406
16254,18,6,111
16255,18,6,544
16256,18,6,323
16257,18,6,492
16258,18,0,354
16259,18,0,87
16260,18,0,318
16261,18,0,62
16262,18,0,49
16263,18,0,203
16264,18,6,416
16265,18,30,402
16266,18,0,104
16267,18,0,461
16268,18,2,543
16269,18,1,92
16270,18,0,332
16271,18,0,359
16272,18,34,385
16273,18,3,25
16274,18,0,466
16275,18,19,394
16276,18,9,294
16277,18,4,548
16278,18,1,178
16279,18,0,94
16280,18,6,60
16281,18,6,84
16282,18,1,321
16283,18,1,403
16284,18,4,216
16285,18,0,459
16286,18,1,26
16287,18,1,127
16288,18,2,74
16289,18,6,568
16290,18,6,353
16291,18,6,227
16292,18,0,230
16293,18,12,105
16294,118,0,18
16295,3,6,18
16296,170,0,18
16297,274,1,18
16298,479,1,18
16299,82,1,18
16300,420,6,18
16301,135,6,18
16302,96,2,18
16303,137,1,18
16304,483,1,18
16305,8,1,18
16306,55,0,18
16307,146,0,18
16308,93,4,18
16309,408,0,18
16310,143,8,18
16311,154,4,18
16312,370,0,18
16313,196,0,18
16314,269,6,18
16315,204,0,18
16316,48,1,18
16317,512,0,18
16318,40,9,18
16319,377,0,18
16320,407,1,18
16321,291,0,18
16322,131,3,18
16323,503,6,18
16324,528,0,18
16325,326,1,18
16326,372,19,18
16327,371,6,18
16328,129,0,18
16329,78,0,18
16330,545,6,18
16331,32,4,18
16332,368,1,18
16333,115,0,18
16334,549,0,18
16335,481,2,18
16336,240,6,18
16337,64,0,18
16338,63,0,18
16339,126,0,18
16340,54,2,18
16341,114,0,18
16342,293,1,18
16343,211,0,18
16344,185,0,18
16345,199,1,18
16346,174,6,18
16347,304,0,18
16348,221,6,18
16349,89,0,18
16350,504,0,18
16351,305,0,18
16352,59,0,18
16353,358,0,18
16354,311,0,18
16355,99,0,18
16356,556,1,18
16357,397,2,18
16358,226,0,18
16359,58,0,18
16360,334,1,18
16361,453,4,18
16362,484,2,18
16363,251,1,18
16364,218,6,18
16365,44,0,18
16366,259,1,18
16367,167,3,18
16368,278,1,18
16369,160,1,18
16370,383,1,18
16371,340,0,18
16372,16,2,18
16373,430,1,18
16374,112,6,18
16375,67,0,18
16376,253,2,18
16377,7,0,18
16378,238,0,18
16379,81,0,18
16380,29,1,18
16381,338,0,18
16382,35,0,18
16383,107,2,18
16384,514,6,18
16385,435,0,18
16386,562,0,18
16387,413,0,18
16388,270,0,18
16389,357,0,18
16390,550,0,18
16391,13,3,18
16392,138,0,18
16393,71,1,18
16394,177,1,18
16395,509,0,18
16396,41,1,18
16397,206,1,18
16398,11,1,18
16399,136,2,18
16400,38,1,18
16401,398,0,18
16402,401,2,18
16403,215,0,18
16404,400,2,18
16405,351,0,18
16406,347,0,300
16407,364,1,300
16408,437,0,300
16409,446,0,300
16410,327,0,300
16411,292,1,300
16412,106,0,300
16413,399,0,300
16414,91,0,300
16415,133,0,300
16416,157,1,300
16417,392,1,300
16418,530,1,300
16419,256,0,300
16420,366,0,300
16421,523,0,300
16422,470,1,300
16423,429,2,300
16424,569,0,300
16425,186,1,300
16426,109,1,300
16427,9,0,300
16428,349,1,300
16429,250,3,300
16430,17,1,300
16431,325,0,300
16432,465,2,300
16433,161,0,300
16434,487,1,300
16435,182,1,300
16436,499,1,300
16437,140,21,300
16438,516,1,300
16439,352,1,300
16440,120,0,300
16441,439,0,300
16442,406,0,300
16443,318,0,300
16444,49,1,300
16445,203,0,300
16446,66,5,300
16447,209,5,300
16448,416,0,300
16449,104,0,300
16450,543,0,300
16451,200,1,300
16452,156,1,300
16453,25,3,300
16454,60,0,300
16455,84,1,300
16456,68,1,300
16457,345,1,300
16458,498,5,300
16459,184,1,300
16460,521,1,300
16461,459,1,300
16462,98,1,300
16463,189,1,300
16464,568,1,300
16465,227,1,300
16466,237,1,300
16467,105,12,300
16468,300,1,50
16469,300,1,86
16470,300,1,170
16471,300,1,173
16472,300,0,420
16473,300,1,135
16474,300,1,96
16475,300,1,39
16476,300,1,8
16477,300,0,146
16478,300,2,143
16479,300,1,522
16480,300,1,390
16481,300,1,510
16482,300,1,501
16483,300,0,48
16484,300,1,512
16485,300,1,101
16486,300,5,377
16487,300,1,291
16488,300,5,503
16489,300,1,371
16490,300,0,129
16491,300,0,78
16492,300,2,481
16493,300,1,240
16494,300,0,64
16495,300,0,63
16496,300,0,126
16497,300,2,54
16498,300,1,419
16499,300,1,565
16500,300,1,315
16501,300,0,114
16502,300,14,447
16503,300,1,535
16504,300,1,22
16505,300,1,222
16506,300,1,304
16507,300,1,525
16508,300,1,89
16509,300,1,504
16510,300,1,311
16511,300,1,83
16512,300,0,99
16513,300,2,397
16514,300,0,58
16515,300,8,484
16516,300,1,282
16517,300,1,44
16518,300,1,309
16519,300,1,233
16520,300,1,382
16521,300,1,57
16522,300,1,16
16523,300,0,112
16524,300,21,67
16525,300,5,7
16526,300,1,238
16527,300,1,297
16528,300,1,417
16529,300,2,107
16530,300,1,61
16531,300,0,413
16532,300,2,442
16533,300,0,357
16534,300,5,550
16535,300,3,13
16536,300,1,509
16537,300,5,162
16538,300,0,215
16539,300,2,400
16540,300,0,351
16541,347,0,364
16542,347,0,437
16543,347,1,546
16544,347,0,224
16545,347,0,446
16546,347,0,327
16547,347,1,292
16548,347,0,313
16549,347,6,52
16550,347,6,558
16551,347,6,106
16552,347,0,399
16553,347,0,91
16554,347,0,480
16555,347,1,15
16556,347,1,133
16557,347,1,157
16558,347,0,392
16559,347,1,530
16560,347,0,256
16561,347,6,366
16562,347,0,523
16563,347,4,470
16564,347,2,386
16565,347,2,429
16566,347,6,569
16567,347,1,186
16568,347,0,109
16569,347,0,124
16570,347,0,9
16571,347,1,349
16572,347,3,456
16573,347,12,281
16574,250,3,347
16575,17,1,347
16576,526,0,347
16577,325,0,347
16578,465,2,347
16579,257,0,347
16580,161,0,347
16581,487,1,347
16582,208,1,347
16583,182,1,347
16584,554,6,347
16585,117,0,347
16586,279,0,347
16587,499,1,347
16588,194,0,347
16589,140,0,347
16590,426,0,347
16591,516,1,347
16592,352,1,347
16593,341,1,347
16594,120,0,347
16595,439,0,347
16596,406,0,347
16597,111,6,347
16598,544,6,347
16599,323,6,347
16600,492,6,347
16601,354,0,347
16602,87,0,347
16603,318,0,347
16604,62,0,347
16605,49,0,347
16606,203,2,347
16607,66,5,347
16608,209,5,347
16609,416,6,347
16610,104,17,347
16611,557,1,347
16612,461,0,347
16613,543,2,347
16614,92,1,347
16615,332,0,347
16616,359,0,347
16617,200,1,347
16618,156,1,347
16619,25,3,347
16620,466,0,347
16621,294,1,347
16622,548,1,347
16623,178,1,347
16624,121,1,347
16625,234,1,347
16626,94,0,347
16627,60,6,347
16628,84,6,347
16629,68,1,347
16630,345,1,347
16631,216,1,347
16632,498,5,347
16633,184,1,347
16634,521,1,347
16635,459,0,347
16636,98,1,347
16637,189,1,347
16638,127,0,347
16639,74,2,347
16640,568,6,347
16641,353,6,347
16642,227,6,347
16643,230,1,347
16644,113,1,347
16645,237,1,347
16646,105,12,347
16647,347,1,50
16648,347,0,118
16649,347,6,3
16650,347,1,86
16651,347,0,170
16652,347,1,173
16653,347,6,420
16654,347,6,135
16655,347,0,96
16656,347,1,39
16657,347,1,8
16658,347,0,55
16659,347,0,146
16660,347,0,408
16661,347,8,143
16662,347,1,522
16663,347,1,145
16664,347,1,154
16665,347,1,390
16666,347,0,370
16667,347,0,196
16668,347,1,510
16669,347,6,269
16670,347,1,501
16671,347,2,204
16672,347,6,48
16673,347,0,512
16674,347,1,101
16675,347,1,40
16676,347,5,377
16677,347,0,291
16678,347,2,131
16679,347,5,503
16680,347,0,528
16681,347,0,372
16682,347,6,371
16683,347,0,129
16684,347,1,78
16685,347,6,545
16686,347,6,32
16687,347,0,115
16688,347,1,549
16689,347,2,481
16690,347,1,240
16691,347,0,64
16692,347,1,267
16693,347,1,5
16694,347,0,63
16695,347,0,126
16696,347,2,54
16697,347,1,419
16698,347,1,565
16699,347,1,315
16700,347,0,114
16701,347,0,211
16702,347,1,535
16703,347,6,185
16704,347,6,174
16705,347,1,176
16706,347,1,22
16707,347,1,222
16708,347,17,304
16709,347,6,221
16710,347,1,525
16711,347,0,89
16712,347,0,504
16713,347,0,305
16714,347,0,409
16715,347,0,59
16716,347,0,358
16717,347,0,311
16718,347,1,83
16719,347,0,99
16720,347,2,397
16721,347,1,226
16722,347,0,58
16723,347,3,484
16724,347,1,282
16725,347,6,218
16726,347,0,44
16727,347,1,309
16728,347,2,160
16729,347,1,233
16730,347,1,382
16731,347,1,57
16732,347,26,340
16733,347,0,16
16734,347,6,112
16735,347,0,67
16736,347,1,242
16737,347,5,7
16738,347,0,238
16739,347,1,297
16740,347,1,243
16741,347,1,81
16742,347,1,417
16743,347,0,338
16744,347,2,107
16745,347,6,514
16746,347,0,435
16747,347,0,562
16748,347,1,61
16749,347,0,413
16750,347,0,270
16751,347,0,357
16752,347,5,550
16753,347,3,13
16754,347,0,138
16755,347,1,509
16756,347,5,162
16757,347,2,136
16758,347,1,440
16759,347,0,398
16760,347,2,401
16761,347,0,215
16762,347,2,400
16763,347,0,351
16764,296,0,437
16765,296,2,446
16766,296,0,106
16767,296,10,276
16768,296,0,256
16769,296,4,366
16770,296,2,386
16771,296,4,20
16772,296,0,324
16773,296,0,9
16774,296,4,456
16775,296,12,281
16776,250,3,296
16777,51,4,296
16778,182,10,296
16779,463,4,296
16780,247,4,296
16781,73,11,296
16782,301,4,296
16783,412,10,296
16784,111,10,296
16785,318,0,296
16786,262,2,296
16787,402,4,296
16788,104,10,296
16789,385,10,296
16790,79,4,296
16791,443,10,296
16792,84,10,296
16793,264,0,296
16794,72,0,296
16795,14,4,296
16796,403,4,296
16797,216,4,296
16798,498,1,296
16799,47,4,296
16800,454,4,296
16801,74,2,296
16802,346,10,296
16803,330,0,296
16804,110,0,296
16805,420,0,296
16806,55,0,296
16807,146,0,296
16808,143,8,296
16809,154,4,296
16810,275,0,296
16811,56,10,296
16812,486,10,296
16813,560,10,296
16814,142,10,296
16815,407,4,296
16816,228,4,296
16817,371,4,296
16818,32,4,296
16819,549,0,296
16820,64,0,296
16821,114,0,296
16822,211,10,296
16823,199,0,296
16824,221,10,296
16825,89,10,296
16826,201,4,296
16827,235,10,296
16828,531,10,296
16829,409,0,296
16830,226,0,296
16831,58,0,296
16832,484,3,296
16833,282,4,296
16834,147,4,296
16835,175,4,296
16836,7,4,296
16837,29,4,296
16838,458,10,296
16839,107,10,296
16840,30,10,296
16841,413,0,296
16842,442,2,296
16843,534,10,296
16844,270,10,296
16845,471,10,296
16846,138,0,296
16847,329,0,296
16848,136,2,296
16849,564,10,296
16850,398,10,296
16851,401,10,296
16852,215,10,296
16853,388,4,296
16854,351,0,296
16855,437,0,364
16856,446,0,364
16857,327,0,364
16858,292,1,364
16859,106,0,364
16860,399,0,364
16861,91,0,364
16862,133,0,364
16863,157,1,364
16864,392,1,364
16865,530,1,364
16866,256,0,364
16867,366,0,364
16868,523,0,364
16869,470,1,364
16870,429,2,364
16871,569,0,364
16872,186,1,364
16873,109,1,364
16874,9,0,364
16875,349,1,364
16876,456,3,364
16877,250,3,364
16878,17,1,364
16879,325,0,364
16880,465,2,364
16881,161,0,364
16882,487,1,364
16883,182,1,364
16884,499,1,364
16885,516,1,364
16886,352,1,364
16887,120,1,364
16888,439,0,364
16889,406,0,364
16890,298,0,364
16891,318,0,364
16892,49,1,364
16893,203,0,364
16894,66,5,364
16895,209,5,364
16896,416,0,364
16897,104,0,364
16898,543,0,364
16899,200,1,364
16900,156,1,364
16901,25,3,364
16902,121,1,364
16903,234,1,364
16904,60,0,364
16905,84,1,364
16906,68,1,364
16907,345,1,364
16908,498,5,364
16909,184,1,364
16910,521,1,364
16911,459,1,364
16912,98,1,364
16913,189,1,364
16914,568,1,364
16915,227,1,364
16916,237,1,364
16917,50,1,364
16918,86,1,364
16919,170,1,364
16920,173,1,364
16921,420,0,364
16922,135,1,364
16923,96,1,364
16924,39,1,364
16925,8,1,364
16926,55,2,364
16927,146,0,364
16928,143,8,364
16929,522,1,364
16930,390,1,364
16931,510,1,364
16932,501,1,364
16933,48,0,364
16934,512,1,364
16935,101,1,364
16936,377,5,364
16937,291,1,364
16938,503,5,364
16939,528,2,364
16940,371,1,364
16941,129,0,364
16942,78,0,364
16943,481,2,364
16944,240,1,364
16945,64,0,364
16946,63,0,364
16947,126,0,364
16948,54,2,364
16949,419,1,364
16950,565,1,364
16951,315,1,364
16952,114,0,364
16953,535,1,364
16954,22,1,364
16955,222,1,364
16956,304,1,364
16957,525,1,364
16958,89,1,364
16959,504,0,364
16960,305,1,364
16961,409,0,364
16962,311,1,364
16963,83,1,364
16964,99,0,364
16965,397,2,364
16966,58,2,364
16967,484,8,364
16968,282,1,364
16969,44,1,364
16970,309,1,364
16971,233,1,364
16972,382,1,364
16973,57,1,364
16974,16,1,364
16975,112,0,364
16976,7,5,364
16977,238,1,364
16978,297,1,364
16979,255,1,364
16980,417,1,364
16981,107,0,364
16982,435,0,364
16983,61,1,364
16984,413,0,364
16985,442,2,364
16986,357,0,364
16987,550,5,364
16988,13,3,364
16989,509,1,364
16990,162,5,364
16991,215,0,364
16992,400,2,364
16993,351,0,364
16994,224,2,437
16995,313,0,437
16996,558,0,437
16997,106,2,437
16998,399,0,437
16999,91,0,437
17000,480,0,437
17001,133,0,437
17002,392,0,437
17003,379,38,437
17004,437,0,288
17005,437,0,256
17006,437,0,366
17007,437,4,470
17008,437,2,429
17009,437,0,569
17010,437,0,109
17011,437,0,124
17012,437,0,9
17013,437,3,250
17014,437,0,526
17015,437,0,325
17016,437,2,465
17017,437,0,257
17018,437,0,161
17019,437,0,554
17020,437,0,117
17021,437,0,279
17022,437,0,214
17023,437,0,194
17024,437,0,140
17025,437,0,426
17026,437,0,352
17027,437,0,195
17028,437,0,73
17029,437,0,120
17030,437,0,439
17031,437,0,406
17032,437,0,90
17033,437,0,323
17034,437,0,492
17035,437,0,354
17036,437,0,87
17037,437,0,314
17038,437,0,62
17039,437,0,49
17040,437,0,203
17041,437,2,209
17042,437,0,416
17043,437,0,104
17044,437,0,461
17045,437,2,543
17046,437,0,332
17047,437,0,359
17048,437,3,25
17049,437,0,466
17050,437,0,548
17051,437,0,94
17052,437,0,60
17053,437,0,84
17054,437,0,72
17055,437,0,14
17056,437,0,533
17057,437,0,299
17058,437,0,464
17059,437,0,150
17060,437,0,103
17061,437,0,321
17062,437,0,345
17063,437,0,459
17064,437,0,98
17065,437,0,26
17066,437,0,127
17067,437,0,353
17068,437,12,105
17069,118,0,437
17070,3,0,437
17071,170,0,437
17072,173,0,437
17073,420,0,437
17074,96,0,437
17075,137,0,437
17076,159,0,437
17077,55,0,437
17078,146,0,437
17079,408,0,437
17080,143,8,437
17081,370,0,437
17082,196,0,437
17083,56,0,437
17084,486,0,437
17085,560,0,437
17086,0,0,437
17087,142,0,437
17088,269,0,437
17089,501,0,437
17090,204,0,437
17091,48,0,437
17092,512,0,437
17093,101,0,437
17094,27,0,437
17095,377,0,437
17096,291,0,437
17097,528,0,437
17098,326,0,437
17099,372,0,437
17100,272,0,437
17101,371,0,437
17102,129,0,437
17103,78,0,437
17104,368,0,437
17105,115,0,437
17106,549,0,437
17107,481,2,437
17108,63,0,437
17109,126,0,437
17110,54,2,437
17111,419,0,437
17112,315,0,437
17113,114,0,437
17114,293,0,437
17115,211,0,437
17116,566,0,437
17117,185,0,437
17118,199,0,437
17119,376,0,437
17120,304,0,437
17121,89,0,437
17122,504,0,437
17123,305,0,437
17124,59,0,437
17125,358,0,437
17126,311,0,437
17127,99,0,437
17128,556,0,437
17129,397,2,437
17130,226,0,437
17131,58,0,437
17132,484,8,437
17133,251,0,437
17134,333,0,437
17135,44,0,437
17136,278,0,437
17137,233,0,437
17138,383,0,437
17139,57,0,437
17140,340,0,437
17141,16,0,437
17142,175,0,437
17143,112,0,437
17144,67,0,437
17145,7,0,437
17146,238,0,437
17147,297,0,437
17148,81,0,437
17149,417,0,437
17150,338,0,437
17151,35,0,437
17152,107,2,437
17153,514,0,437
17154,435,0,437
17155,562,0,437
17156,442,2,437
17157,270,0,437
17158,357,0,437
17159,550,0,437
17160,13,3,437
17161,138,0,437
17162,316,0,437
17163,509,0,437
17164,144,0,437
17165,38,0,437
17166,398,0,437
17167,401,2,437
17168,215,0,437
17169,400,2,437
17170,351,0,437
17171,481,2,467
17172,397,15,467
17173,481,2,414
17174,397,15,414
17175,399,0,163
17176,91,0,163
17177,256,0,163
17178,429,2,163
17179,569,0,163
17180,9,0,163
17181,250,3,163
17182,51,36,163
17183,465,2,163
17184,77,1,163
17185,195,1,163
17186,328,2,163
17187,412,1,163
17188,120,0,163
17189,439,0,163
17190,354,1,163
17191,203,0,163
17192,416,0,163
17193,385,1,163
17194,25,3,163
17195,60,0,163
17196,14,2,163
17197,533,2,163
17198,464,2,163
17199,103,2,163
17200,321,2,163
17201,216,16,163
17202,47,2,163
17203,26,1,163
17204,127,1,163
17205,137,1,163
17206,146,0,163
17207,143,8,163
17208,154,16,163
17209,370,1,163
17210,326,1,163
17211,129,0,163
17212,545,16,163
17213,32,16,163
17214,368,1,163
17215,481,2,163
17216,303,1,163
17217,64,3,163
17218,63,0,163
17219,126,0,163
17220,54,2,163
17221,114,0,163
17222,293,1,163
17223,199,1,163
17224,221,1,163
17225,556,1,163
17226,397,2,163
17227,58,0,163
17228,334,1,163
17229,484,8,163
17230,251,1,163
17231,425,1,163
17232,259,1,163
17233,278,1,163
17234,160,1,163
17235,383,1,163
17236,19,1,163
17237,175,2,163
